bpo_id,activityID,material_id,materials_quantity,product_id,product_quantity
12746,1,11547,45,12745,1
12746,1,11399,105,12745,1
12746,1,11556,375,12745,1
12746,1,655,1,12745,1
12746,1,3828,225,12745,1
12746,1,11541,1800,12745,1
12746,1,11478,15,12745,1
12746,1,11531,75,12745,1
12746,1,11545,5250,12745,1
12746,1,11535,135,12745,1
12748,1,11530,75,12747,1
12748,1,11399,105,12747,1
12748,1,652,1,12747,1
12748,1,11542,5250,12747,1
12748,1,11536,135,12747,1
12748,1,11538,1800,12747,1
12748,1,11555,375,12747,1
12748,1,3828,225,12747,1
12748,1,11478,15,12747,1
12748,1,11548,45,12747,1
12748,1,11551,300,12747,1
12754,1,11399,105,12753,1
12754,1,11532,75,12753,1
12754,1,11554,300,12753,1
12754,1,11537,135,12753,1
12754,1,11539,1800,12753,1
12754,1,3828,225,12753,1
12754,1,11478,15,12753,1
12754,1,11543,5250,12753,1
12754,1,1944,1,12753,1
12754,1,11549,45,12753,1
12754,1,11557,375,12753,1
45528,1,21025,3,44996,1
45528,1,11547,150,44996,1
45528,1,11530,225,44996,1
45528,1,3828,450,44996,1
45528,1,11534,900,44996,1
45528,1,11399,1500,44996,1
45528,1,11558,1634,44996,1
45528,1,11554,2250,44996,1
45528,1,11541,6300,44996,1
45528,1,40,7300,44996,1
45528,1,11543,18750,44996,1
45528,1,39,19000,44996,1
45528,1,38,40000,44996,1
45528,1,37,180000,44996,1
45528,1,36,680000,44996,1
45528,1,35,2500000,44996,1
45528,1,34,11000000,44996,1
12762,1,16673,6000,12761,5000
12762,1,16679,1500,12761,5000
12762,1,11476,1,12761,5000
12762,1,11399,30,12761,5000
12764,1,11476,1,12763,5000
12764,1,11399,1,12763,5000
45533,1,593,1,11377,1
45533,1,11478,3,11377,1
45533,1,11547,6,11377,1
45533,1,11556,15,11377,1
45533,1,3828,30,11377,1
45533,1,11531,30,11377,1
45533,1,11399,38,11377,1
45533,1,11535,60,11377,1
45533,1,11553,60,11377,1
45533,1,11541,180,11377,1
45533,1,11545,300,11377,1
12766,1,16673,6000,12765,5000
12766,1,16679,1500,12765,5000
12766,1,11476,1,12765,5000
12766,1,11399,30,12765,5000
45535,1,11478,50,22468,1
45535,1,11548,53,22468,1
45535,1,11530,120,22468,1
45535,1,11399,300,22468,1
45535,1,3828,375,22468,1
45535,1,11536,495,22468,1
45535,1,11555,600,22468,1
45535,1,11551,900,22468,1
45535,1,11538,2100,22468,1
45535,1,11542,10500,22468,1
12768,1,16673,2400,12767,5000
12768,1,16679,600,12767,5000
12768,1,11476,1,12767,5000
12768,1,11399,12,12767,5000
12770,1,11476,1,12769,5000
12770,1,11399,1,12769,5000
12772,1,16673,2400,12771,5000
12772,1,16679,600,12771,5000
12772,1,11476,1,12771,5000
12772,1,11399,12,12771,5000
36978,1,21953,2,35836,1
36978,1,21955,2,35836,1
36978,1,21965,2,35836,1
36978,1,36958,2,35836,1
36978,1,21949,4,35836,1
36978,1,21957,4,35836,1
36978,1,21961,4,35836,1
36978,1,21963,4,35836,1
36978,1,21967,4,35836,1
36978,1,36956,6,35836,1
36978,1,36957,6,35836,1
36978,1,21947,8,35836,1
36978,1,21951,20,35836,1
36978,1,21959,24,35836,1
12774,1,16673,1200,12773,5000
12774,1,16679,480,12773,5000
12774,1,11476,1,12773,5000
12774,1,11399,6,12773,5000
12776,1,16673,3000,12775,5000
12776,1,16679,1200,12775,5000
12776,1,11476,1,12775,5000
12776,1,11399,15,12775,5000
45545,1,43870,1,45544,1
45545,1,33577,100,45544,1
12778,1,16673,1200,12777,5000
12778,1,16679,480,12777,5000
12778,1,11476,1,12777,5000
12778,1,11399,6,12777,5000
45547,1,43718,1,45546,1
45547,1,33577,200,45546,1
12780,1,16673,3000,12779,5000
12780,1,16679,1200,12779,5000
12780,1,11476,1,12779,5000
12780,1,11399,15,12779,5000
45549,1,43704,1,45548,1
45549,1,33577,300,45548,1
12782,1,11476,1,12781,5000
12782,1,11399,1,12781,5000
45551,1,35891,1,45550,1
45551,1,12243,10,45550,1
12784,1,11476,1,12783,5000
12784,1,11399,1,12783,5000
12786,1,16679,240,12785,5000
12786,1,11476,1,12785,5000
12786,1,16670,240,12785,5000
12786,1,11399,6,12785,5000
12788,1,16679,600,12787,5000
12788,1,11476,1,12787,5000
12788,1,16670,600,12787,5000
12788,1,11399,15,12787,5000
12790,1,16679,240,12789,5000
12790,1,11476,1,12789,5000
12790,1,16670,240,12789,5000
12790,1,11399,6,12789,5000
12792,1,16679,600,12791,5000
12792,1,11476,1,12791,5000
12792,1,16670,600,12791,5000
12792,1,11399,15,12791,5000
12794,1,11476,1,12793,5000
12794,1,11399,1,12793,5000
12796,1,11476,1,12795,5000
12796,1,11399,1,12795,5000
12798,1,11476,1,12797,5000
12798,1,11399,1,12797,5000
12800,1,11476,1,12799,5000
12800,1,11399,1,12799,5000
12802,1,16679,300,12801,5000
12802,1,16671,600,12801,5000
12802,1,11476,1,12801,5000
12802,1,11399,6,12801,5000
12804,1,16679,750,12803,5000
12804,1,16671,1500,12803,5000
12804,1,11476,1,12803,5000
12804,1,11399,15,12803,5000
12806,1,16679,300,12805,5000
12806,1,16671,600,12805,5000
12806,1,11476,1,12805,5000
12806,1,11399,6,12805,5000
12808,1,16679,750,12807,5000
12808,1,16671,1500,12807,5000
12808,1,11476,1,12807,5000
12808,1,11399,15,12807,5000
12811,1,11476,1,12810,4
12811,1,11399,1,12810,4
12813,1,11476,1,12812,4
12813,1,11399,1,12812,4
12815,1,16672,432,12814,4
12815,1,16679,180,12814,4
12815,1,11476,1,12814,4
12815,1,11399,6,12814,4
12817,1,16672,1080,12816,4
12817,1,16679,450,12816,4
12817,1,11476,1,12816,4
12817,1,11399,15,12816,4
12819,1,16672,432,12818,4
12819,1,16679,180,12818,4
12819,1,11476,1,12818,4
12819,1,11399,6,12818,4
29204,1,29203,1,29202,1
12821,1,16672,1080,12820,4
12821,1,16679,450,12820,4
12821,1,11476,1,12820,4
12821,1,11399,15,12820,4
12823,1,16672,1044,12822,4
12823,1,16679,180,12822,4
12823,1,11476,1,12822,4
12823,1,11399,6,12822,4
12825,1,16672,2610,12824,4
12825,1,16679,450,12824,4
12825,1,11476,1,12824,4
12825,1,11399,15,12824,4
12827,1,16672,1044,12826,4
12827,1,16679,180,12826,4
12827,1,11476,1,12826,4
12827,1,11399,6,12826,4
12829,1,16672,2610,12828,4
12829,1,16679,450,12828,4
12829,1,11476,1,12828,4
12829,1,11399,15,12828,4
12831,1,11476,1,12830,4
12831,1,11399,1,12830,4
12833,1,11476,1,12832,4
12833,1,11399,1,12832,4
29227,1,34,306,29226,1
29227,1,35,122,29226,1
29249,1,34,13889,29248,1
29249,1,35,6111,29248,1
29249,1,36,4000,29248,1
29249,1,37,167,29248,1
29249,1,38,67,29248,1
29249,1,39,14,29248,1
29249,1,40,4,29248,1
45642,1,43867,1,45640,1
45642,1,33577,100,45640,1
45643,1,37174,1,45641,1
45643,1,33577,200,45641,1
45656,1,45660,2,45652,1
45656,1,45662,2,45652,1
45656,1,45663,2,45652,1
45656,1,30304,10,45652,1
45656,1,45661,10,45652,1
45656,1,30305,20,45652,1
45656,1,30308,20,45652,1
45656,1,30303,60,45652,1
45657,1,45661,2,45653,1
45657,1,45662,2,45653,1
45657,1,45663,2,45653,1
45657,1,30304,10,45653,1
45657,1,45660,10,45653,1
45657,1,30305,20,45653,1
45657,1,30308,20,45653,1
45657,1,30303,60,45653,1
45658,1,45660,2,45654,1
45658,1,45661,2,45654,1
45658,1,45663,2,45654,1
45658,1,30304,10,45654,1
45658,1,45662,10,45654,1
45658,1,30305,20,45654,1
45658,1,30308,20,45654,1
45658,1,30303,60,45654,1
45659,1,45660,2,45655,1
45659,1,45661,2,45655,1
45659,1,45662,2,45655,1
45659,1,30304,10,45655,1
45659,1,45663,10,45655,1
45659,1,30305,20,45655,1
45659,1,30308,20,45655,1
45659,1,30303,60,45655,1
45681,1,30002,1,45586,1
45681,1,30464,1,45586,1
45681,1,30470,1,45586,1
45681,1,30474,1,45586,1
45681,1,30476,1,45586,1
45681,1,30008,7,45586,1
45682,1,30002,1,45587,1
45682,1,30464,1,45587,1
45682,1,30470,1,45587,1
45682,1,30474,1,45587,1
45682,1,30476,1,45587,1
45682,1,30008,7,45587,1
45683,1,30002,1,45588,1
45683,1,30464,1,45588,1
45683,1,30470,1,45588,1
45683,1,30474,1,45588,1
45683,1,30476,1,45588,1
45683,1,30008,7,45588,1
45684,1,30002,1,45589,1
45684,1,30464,1,45589,1
45684,1,30470,1,45589,1
45684,1,30474,1,45589,1
45684,1,30476,1,45589,1
45684,1,30008,7,45589,1
45685,1,30002,1,45590,1
45685,1,30464,1,45590,1
45685,1,30470,1,45590,1
45685,1,30474,1,45590,1
45685,1,30476,1,45590,1
45685,1,30008,7,45590,1
45686,1,30002,1,45591,1
45686,1,30464,1,45591,1
45686,1,30470,1,45591,1
45686,1,30474,1,45591,1
45686,1,30476,1,45591,1
45686,1,30008,7,45591,1
45687,1,30002,1,45592,1
45687,1,30464,1,45592,1
45687,1,30470,1,45592,1
45687,1,30474,1,45592,1
45687,1,30476,1,45592,1
45687,1,30008,7,45592,1
45688,1,30002,1,45593,1
45688,1,30464,1,45593,1
45688,1,30470,1,45593,1
45688,1,30474,1,45593,1
45688,1,30476,1,45593,1
45688,1,30008,7,45593,1
45689,1,30002,1,45594,1
45689,1,30464,1,45594,1
45689,1,30470,1,45594,1
45689,1,30474,1,45594,1
45689,1,30476,1,45594,1
45689,1,30008,7,45594,1
45690,1,30002,1,45595,1
45690,1,30464,1,45595,1
45690,1,30470,1,45595,1
45690,1,30474,1,45595,1
45690,1,30476,1,45595,1
45690,1,30008,7,45595,1
45691,1,30002,1,45596,1
45691,1,30464,1,45596,1
45691,1,30470,1,45596,1
45691,1,30474,1,45596,1
45691,1,30476,1,45596,1
45691,1,30008,7,45596,1
45692,1,30002,1,45597,1
45692,1,30464,1,45597,1
45692,1,30470,1,45597,1
45692,1,30474,1,45597,1
45692,1,30476,1,45597,1
45692,1,30008,7,45597,1
45693,1,30002,1,45598,1
45693,1,30464,1,45598,1
45693,1,30470,1,45598,1
45693,1,30474,1,45598,1
45693,1,30476,1,45598,1
45693,1,29994,7,45598,1
45694,1,30002,1,45599,1
45694,1,30464,1,45599,1
45694,1,30470,1,45599,1
45694,1,30474,1,45599,1
45694,1,30476,1,45599,1
45694,1,29994,7,45599,1
45695,1,30002,1,45600,1
45695,1,30464,1,45600,1
45695,1,30470,1,45600,1
45695,1,30474,1,45600,1
45695,1,30476,1,45600,1
45695,1,29994,7,45600,1
45696,1,30002,1,45601,1
45696,1,30464,1,45601,1
45696,1,30470,1,45601,1
45696,1,30474,1,45601,1
45696,1,30476,1,45601,1
45696,1,29994,7,45601,1
45697,1,30002,1,45602,1
45697,1,30464,1,45602,1
45697,1,30470,1,45602,1
45697,1,30474,1,45602,1
45697,1,30476,1,45602,1
45697,1,29994,7,45602,1
45698,1,30002,1,45603,1
45698,1,30464,1,45603,1
45698,1,30470,1,45603,1
45698,1,30474,1,45603,1
45698,1,30476,1,45603,1
45698,1,29994,7,45603,1
45699,1,30002,1,45604,1
45699,1,30464,1,45604,1
45699,1,30470,1,45604,1
45699,1,30474,1,45604,1
45699,1,30476,1,45604,1
45699,1,29994,7,45604,1
45700,1,30002,1,45605,1
45700,1,30464,1,45605,1
45700,1,30470,1,45605,1
45700,1,30474,1,45605,1
45700,1,30476,1,45605,1
45700,1,29994,7,45605,1
45701,1,30002,1,45606,1
45701,1,30464,1,45606,1
45701,1,30470,1,45606,1
45701,1,30474,1,45606,1
45701,1,30476,1,45606,1
45701,1,29994,7,45606,1
45702,1,30002,1,45607,1
45702,1,30464,1,45607,1
45702,1,30470,1,45607,1
45702,1,30474,1,45607,1
45702,1,30476,1,45607,1
45702,1,29994,7,45607,1
45703,1,30002,1,45608,1
45703,1,30464,1,45608,1
45703,1,30470,1,45608,1
45703,1,30474,1,45608,1
45703,1,30476,1,45608,1
45703,1,29994,7,45608,1
45704,1,30002,1,45609,1
45704,1,30464,1,45609,1
45704,1,30470,1,45609,1
45704,1,30474,1,45609,1
45704,1,30476,1,45609,1
45704,1,29994,7,45609,1
45705,1,30002,1,45610,1
45705,1,30464,1,45610,1
45705,1,30470,1,45610,1
45705,1,30474,1,45610,1
45705,1,30476,1,45610,1
45705,1,30478,7,45610,1
45706,1,30002,1,45611,1
45706,1,30464,1,45611,1
45706,1,30470,1,45611,1
45706,1,30474,1,45611,1
45706,1,30476,1,45611,1
45706,1,30478,7,45611,1
45707,1,30002,1,45612,1
45707,1,30464,1,45612,1
45707,1,30470,1,45612,1
45707,1,30474,1,45612,1
45707,1,30476,1,45612,1
45707,1,30478,7,45612,1
45708,1,30002,1,45613,1
45708,1,30464,1,45613,1
45708,1,30470,1,45613,1
45708,1,30474,1,45613,1
45708,1,30476,1,45613,1
45708,1,30478,7,45613,1
45709,1,30002,1,45614,1
45709,1,30464,1,45614,1
45709,1,30470,1,45614,1
45709,1,30474,1,45614,1
45709,1,30476,1,45614,1
45709,1,30478,7,45614,1
45710,1,30002,1,45615,1
45710,1,30464,1,45615,1
45710,1,30470,1,45615,1
45710,1,30474,1,45615,1
45710,1,30476,1,45615,1
45710,1,30478,7,45615,1
45711,1,30002,1,45616,1
45711,1,30464,1,45616,1
45711,1,30470,1,45616,1
45711,1,30474,1,45616,1
45711,1,30476,1,45616,1
45711,1,30478,7,45616,1
45712,1,30002,1,45617,1
45712,1,30464,1,45617,1
45712,1,30470,1,45617,1
45712,1,30474,1,45617,1
45712,1,30476,1,45617,1
45712,1,30478,7,45617,1
29329,1,34,2778,29328,1
45714,1,30002,1,45619,1
45714,1,30464,1,45619,1
45714,1,30470,1,45619,1
45714,1,30474,1,45619,1
45714,1,30476,1,45619,1
45714,1,30478,7,45619,1
29331,1,34,2778,29330,1
45716,1,30002,1,45621,1
45716,1,30464,1,45621,1
45716,1,30470,1,45621,1
45716,1,30474,1,45621,1
45716,1,30476,1,45621,1
45716,1,30478,7,45621,1
29333,1,34,2778,29332,1
45718,1,30002,1,45623,1
45718,1,30464,1,45623,1
45718,1,30470,1,45623,1
45718,1,30474,1,45623,1
45718,1,30476,1,45623,1
45718,1,29992,7,45623,1
29335,1,34,2778,29334,1
45720,1,30002,1,45625,1
45720,1,30464,1,45625,1
45720,1,30470,1,45625,1
45720,1,30474,1,45625,1
45720,1,30476,1,45625,1
45720,1,29992,7,45625,1
45721,1,30002,1,45626,1
45721,1,30464,1,45626,1
45721,1,30470,1,45626,1
45721,1,30474,1,45626,1
45721,1,30476,1,45626,1
45721,1,29992,7,45626,1
45722,1,30002,1,45627,1
45722,1,30464,1,45627,1
45722,1,30470,1,45627,1
45722,1,30474,1,45627,1
45722,1,30476,1,45627,1
45722,1,29992,7,45627,1
29339,1,34,566667,29336,1
29339,1,35,211111,29336,1
29339,1,36,52222,29336,1
29339,1,37,8333,29336,1
29339,1,38,2333,29336,1
29339,1,39,1088,29336,1
29339,1,40,222,29336,1
45724,1,30002,1,45629,1
45724,1,30464,1,45629,1
45724,1,30470,1,45629,1
45724,1,30474,1,45629,1
45724,1,30476,1,45629,1
45724,1,29992,7,45629,1
45725,1,30002,1,45630,1
45725,1,30464,1,45630,1
45725,1,30470,1,45630,1
45725,1,30474,1,45630,1
45725,1,30476,1,45630,1
45725,1,29992,7,45630,1
45726,1,30002,1,45631,1
45726,1,30464,1,45631,1
45726,1,30470,1,45631,1
45726,1,30474,1,45631,1
45726,1,30476,1,45631,1
45726,1,29992,7,45631,1
45727,1,30002,1,45632,1
45727,1,30464,1,45632,1
45727,1,30470,1,45632,1
45727,1,30474,1,45632,1
45727,1,30476,1,45632,1
45727,1,29992,7,45632,1
45728,1,30002,1,45633,1
45728,1,30464,1,45633,1
45728,1,30470,1,45633,1
45728,1,30474,1,45633,1
45728,1,30476,1,45633,1
45728,1,29992,7,45633,1
29345,1,34,588889,29344,1
29345,1,35,122222,29344,1
29345,1,36,50000,29344,1
29345,1,37,11111,29344,1
29345,1,38,3222,29344,1
29345,1,39,1312,29344,1
29345,1,40,212,29344,1
13000,1,34,16253,11370,1
13000,1,35,6353,11370,1
13000,1,36,778,11370,1
13000,1,37,460,11370,1
13000,1,38,171,11370,1
13000,1,39,134,11370,1
13000,1,40,34,11370,1
13000,1,11399,11,11370,1
13000,1,2349,2,11370,1
13000,1,9840,6,11370,1
13000,1,9842,6,11370,1
13000,1,2361,3,11370,1
13000,1,11483,1,11370,1
13002,1,11399,6,13001,1
13002,1,11554,15,13001,1
13002,1,9838,8,13001,1
13002,1,530,1,13001,1
13002,1,11539,8,13001,1
13002,1,11482,1,13001,1
13004,1,11554,15,13003,1
13004,1,9838,8,13003,1
13004,1,11539,8,13003,1
13004,1,533,1,13003,1
45715,1,30002,1,45620,1
45715,1,30464,1,45620,1
45715,1,30470,1,45620,1
45715,1,30474,1,45620,1
45715,1,30476,1,45620,1
45715,1,30478,7,45620,1
45717,1,30002,1,45622,1
45717,1,30464,1,45622,1
45717,1,30470,1,45622,1
45717,1,30474,1,45622,1
45717,1,30476,1,45622,1
45717,1,29992,7,45622,1
45719,1,30002,1,45624,1
45719,1,30464,1,45624,1
45719,1,30470,1,45624,1
45719,1,30474,1,45624,1
45719,1,30476,1,45624,1
45719,1,29992,7,45624,1
13203,1,34,8192044,13202,1
13203,1,35,2048771,13202,1
13203,1,36,513478,13202,1
13203,1,37,128129,13202,1
13203,1,38,31986,13202,1
13203,1,39,15178,13202,1
13203,1,40,4674,13202,1
45723,1,30002,1,45628,1
45723,1,30464,1,45628,1
45723,1,30470,1,45628,1
45723,1,30474,1,45628,1
45723,1,30476,1,45628,1
45723,1,29992,7,45628,1
18595,1,18040,1,18594,1
18595,1,16682,23,18594,1
18595,1,11483,1,18594,1
18597,1,18042,1,18596,1
18597,1,11483,1,18596,1
18597,1,16682,20,18596,1
13321,1,40,18,13320,1
13321,1,34,92,13320,1
13321,1,35,1007,13320,1
13321,1,38,7,13320,1
13321,1,39,4,13320,1
15884,1,40,24,15883,1
15884,1,34,4547,15883,1
15884,1,35,3208,15883,1
15884,1,36,274,15883,1
15884,1,37,592,15883,1
29985,1,29996,2,29984,1
29985,1,30470,2,29984,1
29985,1,30476,3,29984,1
29985,1,30002,8,29984,1
29985,1,30466,8,29984,1
29985,1,45653,12,29984,1
29985,1,11478,15,29984,1
29985,1,30464,16,29984,1
29985,1,30474,21,29984,1
29987,1,29996,2,29986,1
29987,1,30470,2,29986,1
29987,1,30476,3,29986,1
29987,1,30002,8,29986,1
29987,1,30466,8,29986,1
29987,1,45654,12,29986,1
29987,1,11478,15,29986,1
29987,1,30464,16,29986,1
29987,1,30474,21,29986,1
29989,1,29996,2,29988,1
29989,1,30470,2,29988,1
29989,1,30476,3,29988,1
29989,1,30002,8,29988,1
29989,1,30466,8,29988,1
29989,1,45652,12,29988,1
29989,1,11478,15,29988,1
29989,1,30464,16,29988,1
29989,1,30474,21,29988,1
29991,1,29996,2,29990,1
29991,1,30470,2,29990,1
29991,1,30476,3,29990,1
29991,1,30002,8,29990,1
29991,1,30466,8,29990,1
29991,1,45655,12,29990,1
29991,1,11478,15,29990,1
29991,1,30464,16,29990,1
29991,1,30474,21,29990,1
29993,1,30304,11,29992,1
29993,1,30018,4,29992,1
29993,1,30307,7,29992,1
29993,1,30021,3,29992,1
29993,1,30254,10,29992,1
29993,1,30019,2,29992,1
29993,1,30309,7,29992,1
29995,1,30305,11,29994,1
29995,1,30019,2,29994,1
29995,1,30308,22,29994,1
29995,1,30021,3,29994,1
29995,1,30248,4,29994,1
29995,1,30254,10,29994,1
29995,1,30309,7,29994,1
29997,1,30304,6,29996,1
29997,1,30307,50,29996,1
29997,1,30311,310,29996,1
29997,1,30252,7,29996,1
29997,1,30268,7,29996,1
29997,1,30269,7,29996,1
29997,1,30270,7,29996,1
29997,1,30271,7,29996,1
30003,1,30304,6,30002,1
30003,1,30305,2,30002,1
30003,1,30019,4,30002,1
30003,1,30021,6,30002,1
30003,1,30251,55,30002,1
30003,1,30259,2,30002,1
30003,1,30303,33,30002,1
30009,1,30305,11,30008,1
30009,1,30019,2,30008,1
30009,1,30308,22,30008,1
30009,1,30021,3,30008,1
30009,1,30022,4,30008,1
30009,1,30254,10,30008,1
30009,1,30309,7,30008,1
30014,1,34,11,30013,1
30014,1,35,12,30013,1
30014,1,36,28,30013,1
30014,1,37,11,30013,1
30014,1,38,4,30013,1
15926,1,40,2,15925,1
15926,1,34,6057,15925,1
15926,1,35,4042,15925,1
15926,1,38,3,15925,1
30029,1,34,3,30028,1
30029,1,35,9,30028,1
30029,1,36,14,30028,1
30029,1,37,1,30028,1
30029,1,38,1,30028,1
30029,1,40,2,30028,1
30029,1,16275,7,30028,1
15928,1,34,2953,15927,1
15928,1,35,944,15927,1
15928,1,36,202,15927,1
15928,1,39,2,15927,1
30037,1,30464,1,30036,1
30037,1,30474,1,30036,1
30037,1,30002,1,30036,1
30037,1,30476,1,30036,1
30037,1,30466,7,30036,1
30037,1,30470,1,30036,1
30039,1,30464,1,30038,1
30039,1,30474,1,30038,1
30039,1,30002,1,30038,1
30039,1,30476,1,30038,1
30039,1,30466,7,30038,1
30039,1,30470,1,30038,1
30041,1,30464,1,30040,1
30041,1,30474,1,30040,1
30041,1,30002,1,30040,1
30041,1,30476,1,30040,1
30041,1,30466,7,30040,1
30041,1,30470,1,30040,1
30043,1,30464,1,30042,1
30043,1,30474,1,30042,1
30043,1,30002,1,30042,1
30043,1,30476,1,30042,1
30043,1,30466,7,30042,1
30043,1,30470,1,30042,1
30047,1,30464,1,30046,1
30047,1,30474,1,30046,1
30047,1,30002,1,30046,1
30047,1,30476,1,30046,1
30047,1,30466,7,30046,1
30047,1,30470,1,30046,1
30049,1,30464,1,30048,1
30049,1,30474,1,30048,1
30049,1,30002,1,30048,1
30049,1,30476,1,30048,1
30049,1,30466,7,30048,1
30049,1,30470,1,30048,1
30051,1,30464,1,30050,1
30051,1,30474,1,30050,1
30051,1,30002,1,30050,1
30051,1,30476,1,30050,1
30051,1,30466,7,30050,1
30051,1,30470,1,30050,1
30053,1,30464,1,30052,1
30053,1,30474,1,30052,1
30053,1,30002,1,30052,1
30053,1,30476,1,30052,1
30053,1,30466,7,30052,1
30053,1,30470,1,30052,1
30057,1,30464,1,30056,1
30057,1,30474,1,30056,1
30057,1,30002,1,30056,1
30057,1,30476,1,30056,1
30057,1,30466,7,30056,1
30057,1,30470,1,30056,1
30059,1,30464,1,30058,1
30059,1,30474,1,30058,1
30059,1,30002,1,30058,1
30059,1,30476,1,30058,1
30059,1,30466,7,30058,1
30059,1,30470,1,30058,1
30061,1,30464,1,30060,1
30061,1,30474,1,30060,1
30061,1,30002,1,30060,1
30061,1,30476,1,30060,1
30061,1,30466,7,30060,1
30061,1,30470,1,30060,1
30063,1,30464,1,30062,1
30063,1,30474,1,30062,1
30063,1,30002,1,30062,1
30063,1,30476,1,30062,1
30063,1,30466,7,30062,1
30063,1,30470,1,30062,1
30067,1,30464,1,30066,1
30067,1,30474,1,30066,1
30067,1,30002,1,30066,1
30067,1,30476,1,30066,1
30067,1,30466,7,30066,1
30067,1,30470,1,30066,1
30069,1,30464,1,30068,1
30069,1,30474,1,30068,1
30069,1,30002,1,30068,1
30069,1,30476,1,30068,1
30069,1,30466,7,30068,1
30069,1,30470,1,30068,1
30071,1,30464,1,30070,1
30071,1,30474,1,30070,1
30071,1,30002,1,30070,1
30071,1,30476,1,30070,1
30071,1,30466,7,30070,1
30071,1,30470,1,30070,1
30073,1,30464,1,30072,1
30073,1,30474,1,30072,1
30073,1,30002,1,30072,1
30073,1,30476,1,30072,1
30073,1,30466,7,30072,1
30073,1,30470,1,30072,1
30077,1,30464,1,30076,1
30077,1,30002,1,30076,1
30077,1,30476,1,30076,1
30077,1,30474,1,30076,1
30077,1,30478,7,30076,1
30077,1,30470,1,30076,1
30079,1,30464,1,30078,1
30079,1,30002,1,30078,1
30079,1,30476,1,30078,1
30079,1,30474,1,30078,1
30079,1,30478,7,30078,1
30079,1,30470,1,30078,1
30081,1,30464,1,30080,1
30081,1,30002,1,30080,1
30081,1,30476,1,30080,1
30081,1,30474,1,30080,1
30081,1,30478,7,30080,1
30081,1,30470,1,30080,1
30083,1,30464,1,30082,1
30083,1,30002,1,30082,1
30083,1,30476,1,30082,1
30083,1,30474,1,30082,1
30083,1,30478,7,30082,1
30083,1,30470,1,30082,1
30087,1,30464,1,30086,1
30087,1,30002,1,30086,1
30087,1,30476,1,30086,1
30087,1,30474,1,30086,1
30087,1,30478,7,30086,1
30087,1,30470,1,30086,1
30089,1,30464,1,30088,1
30089,1,30002,1,30088,1
30089,1,30476,1,30088,1
30089,1,30474,1,30088,1
30089,1,30478,7,30088,1
30089,1,30470,1,30088,1
30091,1,30464,1,30090,1
30091,1,30002,1,30090,1
30091,1,30476,1,30090,1
30091,1,30474,1,30090,1
30091,1,30478,7,30090,1
30091,1,30470,1,30090,1
30093,1,30464,1,30092,1
30093,1,30002,1,30092,1
30093,1,30476,1,30092,1
30093,1,30474,1,30092,1
30093,1,30478,7,30092,1
30093,1,30470,1,30092,1
30097,1,30464,1,30096,1
30097,1,30002,1,30096,1
30097,1,30476,1,30096,1
30097,1,30474,1,30096,1
30097,1,30478,7,30096,1
30097,1,30470,1,30096,1
30099,1,30464,1,30098,1
30099,1,30002,1,30098,1
30099,1,30476,1,30098,1
30099,1,30474,1,30098,1
30099,1,30478,7,30098,1
30099,1,30470,1,30098,1
30101,1,30464,1,30100,1
30101,1,30002,1,30100,1
30101,1,30476,1,30100,1
30101,1,30474,1,30100,1
30101,1,30478,7,30100,1
30101,1,30470,1,30100,1
30103,1,30464,1,30102,1
30103,1,30002,1,30102,1
30103,1,30476,1,30102,1
30103,1,30474,1,30102,1
30103,1,30478,7,30102,1
30103,1,30470,1,30102,1
30107,1,30464,1,30106,1
30107,1,30002,1,30106,1
30107,1,30476,1,30106,1
30107,1,30474,1,30106,1
30107,1,30478,7,30106,1
30107,1,30470,1,30106,1
30109,1,30464,1,30108,1
30109,1,30002,1,30108,1
30109,1,30476,1,30108,1
30109,1,30474,1,30108,1
30109,1,30478,7,30108,1
30109,1,30470,1,30108,1
30111,1,30464,1,30110,1
30111,1,30002,1,30110,1
30111,1,30476,1,30110,1
30111,1,30474,1,30110,1
30111,1,30478,7,30110,1
30111,1,30470,1,30110,1
30113,1,30464,1,30112,1
30113,1,30002,1,30112,1
30113,1,30476,1,30112,1
30113,1,30474,1,30112,1
30113,1,30478,7,30112,1
30113,1,30470,1,30112,1
15942,1,40,2,15941,1
15942,1,34,6057,15941,1
15942,1,35,4042,15941,1
15942,1,38,3,15941,1
30140,1,29992,7,30139,1
30140,1,30464,1,30139,1
30140,1,30002,1,30139,1
30140,1,30476,1,30139,1
30140,1,30474,1,30139,1
30140,1,30470,1,30139,1
30142,1,29992,7,30141,1
30142,1,30464,1,30141,1
30142,1,30002,1,30141,1
30142,1,30476,1,30141,1
30142,1,30474,1,30141,1
30142,1,30470,1,30141,1
30144,1,29992,7,30143,1
30144,1,30464,1,30143,1
30144,1,30002,1,30143,1
30144,1,30476,1,30143,1
30144,1,30474,1,30143,1
30144,1,30470,1,30143,1
30146,1,29992,7,30145,1
30146,1,30464,1,30145,1
30146,1,30002,1,30145,1
30146,1,30476,1,30145,1
30146,1,30474,1,30145,1
30146,1,30470,1,30145,1
30150,1,29992,7,30149,1
30150,1,30464,1,30149,1
30150,1,30002,1,30149,1
30150,1,30476,1,30149,1
30150,1,30474,1,30149,1
30150,1,30470,1,30149,1
30152,1,29992,7,30151,1
30152,1,30464,1,30151,1
30152,1,30002,1,30151,1
30152,1,30476,1,30151,1
